Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Engineer,$50K-$97K (Glassdoor est.),"Data Engineer Pittsburgh, PA

We are hiring a Data Engineer for a federal program in Pittsburgh PA, Arlington VA, and Remote.

As an engineering leader, you will be responsible for assessing and evaluating the current data capabilities, making recommendations to enhance processes and quantifying the benefit as it relates to the growth, strategy and mission.

This is a team member position, working onsite in Pittsburgh, PA with a possibility of onsite in Arlington, VA or remote.

Scope of Responsibilities
Define and lead the data lifecycle strategy across data acquisition, data ingestion, data cleansing, normalization and linkage.
Identify data sources, assess their value and quality and estimate the level of effort required to integrate into existing data model, infrastructure and products.
Ensure key entities within datasets are identified, resolved and linked to existing entities within the current master data repository.
Apply various techniques to produce solutions to large-scale optimization problems, including data pre-processing, indexing, blocking, field and record comparison and classification.
Develop, refine and oversee master data management standards, including establishing and enforcing governance procedures and ensuring data integrity across multiple functions. Responsible for owning data quality metrics and meeting defined data accuracy goals according to industry best practices.
Improve data sharing, increase data repurposing and improve cost efficiency associated with data management efforts.
Build best practices that help with chain of custody of data so it can be easily traced back to the source for accuracy and consistency.
Work across functional teams to understand advanced statistical, machine learning, and text processing models. Incorporate them into existing data engineering infrastructure.
Perform exploratory data analyses, generate and test working hypotheses, prepare and analyze historical data and identify patterns.
Work directly with users as well as SMEs to establish, create and populate optimal data architectures and structures, as well as articulate techniques and results using non-technical language.
Qualifications

In order to do this job well, you must be a curious and eager problem solver with a hunger for delivering high quality data solutions. You have a passion for great work and nothing less than your best will do. You share our intolerance of mediocrity. You’re uber-smart, challenged by figuring things out and produce simple solutions to complex problems. Knowing there are always multiple answers to a problem, you know how to engage in a constructive dialogue to find the best path forward.

U.S. Citizenship is required.

Required Skills
Bachelor’s degree in Computer Science, Mathematics or related technical field
Minimum of 3 years direct experience creating sustainable, automated processes for data discovery, curation and synthesis
3-5 years experience with programmatically manipulating data
Experience with PostgreSQL or similar RDBMS
Expert at advanced SQL programming
Experience utilizing open-source technologies such as Linux, PostgreSQL
Proficient usage of common data formats such as CSV, XML, and JSON
Requires strong analytical ability and attention to detail
Ability to work independently with little supervision
A burning desire to tackle hard problems and create sustainable solutions
Desired Skills
Experience using Amazon Web Services
Experience in or exposure to the nuances of a startup or other entrepreneurial environment
Strong expertise with scripting languages such as Python, Ruby, Perl
3-5 years Master Data Management experience including data consolidation, linkage, federation and dissemination
Position Details:

US Citizenship required

Travel:
Centurion Consulting Group, LLC is an Equal Opportunity Employer EOE M/F/D/V

No third parties or subcontractors

Tagged as: Data Engineer",5.0,"Centurion Consulting Group
5.0","Pittsburgh, PA","Herndon, VA",51 to 200 employees,2016,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Data Engineer,$50K-$97K (Glassdoor est.),"Position Summary

The Department of Biomedical Informatics (DBMI) at Columbia University is revolutionizing the clinical research enterprise with the help of information technology. At DBMI, we are building the infrastructure of the future to support and enable better research and dissemination. We have an immediate opening for a talented and self-motivated data engineer developer who can succeed in a collaborative work environment. The ideal candidate will have experience with data pipelines and cloud environments. The candidate will be responsible for data processing, data exchange/transfer/load (ETL), data visualization, DevOps, and software architecture. The ideal candidate will have professional experience in a number of programming languages, databases, and development environments. The candidate should be able to contribute to improving the reliability and quality of data. Experience in clinical medicine, clinical vocabulary, and cloud development are not required but preferred. The successful candidate will contribute to the development of open source solutions together with a community of international researchers.

Current available position is grant-funded.

Columbia University's Department of Biomedical Informatics is internationally recognized as one of the best programs of its kind. Our mission is to improve health for society by focusing on discovery and impact: we develop new informatics methods, enrich the biomedical knowledge base, and enhance the health of the population.

Responsibilities

1. Software and system design, implementation, and testing (75%)

2. Application deployment and configuration (10%)

3. Communicate with technical individuals at various grant sites (10%)

4. Software requirements specification (5%)

Minimum Qualifications

Bachelor's degree or equivalent in education and experience (computer science, biomedical informatics, information science), plus four years of related experience.

Other Requirements

Great communication skills; Experience with one or more compiled programming languages (e.g. Java, Scala, C#, C++, etc.) and one or more interpreted programming languages (Python, JavaScript, Perl, bash, etc.)

Working knowledge of SQL; Experience with big data, NoSQL databases, and health care data a plus.

Equal Opportunity Employer / Disability / Veteran

Columbia University is committed to the hiring of qualified local residents.",3.8,"Columbia University Medical Center
3.8","New York, NY","New York, NY",5001 to 10000 employees,-1,Hospital,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1
Software Engineer (Mid-level),$50K-$97K (Glassdoor est.),"Mid-level Software Engineer
This effort requires a candidate to develop, maintain, and enhance complex and diverse software systems (e.g. processing-intensive analytics, novel algorithm development, manipulation of extremely large data sets, real-time systems and business management information systems) based upon documented requirements. The candidate will work individually or as part of a team. The candidate will review and test software components for adherence to the design requirements and document test results. The candidate will resolve software problem reports as well as utilize software development and software design methodologies appropriate to the development environment. The candidate will provide specific input to the software components of system design to include hardware/software trade-offs, software reuse, use of Commercial Off-the-shelf (COTS)/Government Off-the-shelf (GOTS) in place of new development, and requirements analysis and synthesis from system level to individual software components.
Security Clearance Requirements:
This position requires all candidates to be U.S. Citizens and possess an active TS/SCI Security Clearance with a Polygraph.


Basic Qualifications:
Fourteen (14) years experience as a SWE in programs and contracts of similar scope, type and complexity
Bachelor's Degree in Computer Science or related discipline
Four (4) years of additional SWE experience on projects with similar software processes may be substituted for a bachelor's degree.
Preferred Qualifications:
Analyze user requirements to derive software design and performance requirements
Design and code new software or modify existing software to add new features
Debug existing software and correct defects
Integrate existing software into new or modified systems or operating environments
Develop simple data queries for existing or proposed databases or data repositories
Provide recommendations for improving documentation and software development process standards
Develop or implement algorithms to meet or exceed system performance and functional standards
Develop software solutions by analyzing system performance standards, confer with users or system engineers; analyze systems flow, data usage and work processes; and investigate problem areas
Serve as team lead at the level appropriate to the software development process being used on any particular project
Modify existing software to correct errors, to adapt to new hardware, or to improve its performance
Design, develop and modify software systems, using scientific analysis and mathematical models to predict and measure outcomes and consequences of design
Confer with system engineers and hardware engineers to derive software requirements and to obtain information on project limitations and capabilities, performance requirements and interfaces
WOOD Consulting Services, Inc. is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, or protected veteran status and will not be discriminated against on the basis of disability.",2.9,"WOOD Consulting Services
2.9","Linthicum, MD","Fulton, MD",51 to 200 employees,1997,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1
Database Engineer,$50K-$97K (Glassdoor est.),"ALL CANDIDATES MUST HAVE AN ACTIVE TS/SCI WITH A POLYGRAPH CLEARANCE!

Description:

CyberCore Technologies seeks a Database Engineer to support various clients and projects across our customer base by in devising, negotiating, and defending the tables and fields provided in the database, in addition to evaluating, monitoring and installing fields provided in the database, in addition to evaluating, monitoring and installing database management systems. This individual will be part of a team, taking direction from the Senior/Lead Database Engineer and providing guidance to junior team members.

Required Experience:
Bachelor's degree and 5 years of experience, or 9 years of database development experience
Provides expertise in devising, negotiating, and defending the tables and fields provided in the database
At more experienced levels, helps to develop an understanding of client's original data and storage mechanisms
Determines appropriateness of data for storage and optimal storage organization
Determines how tables relate to each other and how fields interact within the tables for a relational model
Complies with all policies related confidentiality, integrity, and availability of data
Performs basic database/application training, assists business analysts and users with determining storage, access and data requirements for new or modified databases and applications
Experience to perform basic lifecycle data administration and database functions of data analysis, design, development, normalization, installation, implementation, tuning and configuration, backups and recovery, and monitoring
Prepares documentation of logical and physical designs of existing and recommended databases. Assist with design thereof.
Prepares, delivers, or assists with presentations on database management system concepts, standards, procedures, user training, and for use",4.0,"CyberCore Technologies
4.0","Annapolis Junction, MD","Elkridge, MD",201 to 500 employees,2000,Company - Public,Security Services,Business Services,$100 to $500 million (USD),-1
Data Engineer,$50K-$97K (Glassdoor est.),"At Alteryx, Inc., we live for the thrill and delight that happens when we help free the world’s thinkers to innovate in new ways. As you spend half of your waking hours at work, we make sure that time is spent pushing limits and fueling remarkable business outcomes for our customers. Our culture empowers associates to make a difference every day, as they collaborate with their colleagues to implement the Alteryx platform to achieve heart-pounding, fist-pumping moments of insight, preparing the new workforce for the jobs of the future.

Overview:

As a Data Engineer on the Alteryx Data Science team, you will be part of an innovative and groundbreaking team, being primarily responsible for engineering a world class enterprise data management platform and driving continuous improvement for a world class analytics company. You will work closely with data architects, other data engineers, data scientists, and line of business associates to build out new system features/functionality and help bring thoughtfully curated data system and products to the Alteryx organization. Success in this role is critical to our mission of becoming a world-class Data Science team and fostering Alteryx’s Data Science journey!

*** The company will not provide sponsorship for work visas or other employment authorization for this position. ***

Position details/requirements:
Build, test, monitor and maintain a highly scalable data management ecosystem
Execute architected techniques and solutions for data collection, management and usage
Take business requirements and produce data sets for efficient cross-business analysis
Extreme focus on detail and data quality validation
Deep interest in the data and analytics market with ability to constantly evaluate new ways to enhance the telemetry system and train it to be smarter and more scalable
Qualifications:
3+ years of data engineering / development / integration experience
Experience with SQL required
Experience with Alteryx platform preferred, but not required
Experience with Enterprise Data Warehouse development and ETL processes
Knowledge of at least one modern scripting language (Python, R, etc.)
Understanding of cloud infrastructure
Experience with automated software testing and deployment
Ability to work with geographically distributed teams
Ability to work with other teams across an organization
Strong oral and written communication
BA/BS degree in Information Science, Data Analytics, Computer Science, Software Engineering or related technical field
#LI-JE1",3.4,"Alteryx
3.4","Ann Arbor, MI","Irvine, CA",1001 to 5000 employees,1997,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),-1
Data Engineer,$50K-$97K (Glassdoor est.),"SUMMARY:

NextGen America is seeking a Data Engineer to join our team in San Francisco through the 2020 election. The Data Engineer will evaluate and propose engineering solutions and build back-end infrastructure to assist analytics projects. This role is ideal for someone who has worked in or is familiar with campaign data and is eager to tackle automation, pipeline, and long-term, complex data projects. The ideal candidate is self-motivated and excited to identify and solve problems to improve data systems. They will work across a diverse array of project tasks and actively build cross-departmental buy-in to implement solutions. This position reports to the Data & Analytics Director. Remote candidates are encouraged to apply.

We are an equal opportunity employer, and we encourage people of diverse backgrounds and experiences to apply. We value and are committed to diversity, equity, and inclusion as an organization--in theory and in practice, and our culture reflects that value and commitment. We are committed to furthering issues like climate change, health care, and immigration from a progressive perspective, and we seek to engage the public in these areas as well as others. We also recognize the urgency of confronting institutional racism and inequity within our political system and strive to make positive changes within our system as a result.

RESPONSIBILITIES:
Design, build, manage, and automate data pipelines from multiple data sources, including VAN, voterfile data, and other vendor data
Manage collaboration across departments and engage stakeholders from various HQ and state teams
Create efficiencies by automating jobs, processes, emails using Python, APIs, etc.
Acquire, process, and clean messy datasets and pdfs, including webscraping, ETLs, and text processing packages
Support state programs and HQ departments by developing data and tech processes, webapps, and other solutions
Ensure database reliability, security, and performance. Help analysts and other users optimize code and processing
KNOWLEDGE, SKILLS AND ABILITIES REQUIRED:
Mastery of SQL, Python, and other relational or scripting languages
Experience successfully executing data engineering projects or engineering-focused analysis
Prefer at least one cycle of campaign experience or experience with political data but not required
Experience working with data pipelines, data wrangling, and APIs
Solid analytical reasoning and methods and high attention to detail; familiarity with modeling and predictions
Advanced Excel/ Sheets proficiency
Experience with any of the following is a plus:
Mastery of VAN or a similar CRM
Using and building API integration
Scripting, scraping, automation
Statistical programming languages like Stata, R, Python
Data visualization using Tableau or similar program
GIS/ mapping, geocoding
Political data, modeling, and experiments
COMPENSATION:

NextGen America offers competitive salaries commensurate with experience and a very comprehensive benefits package.

ABOUT NEXTGEN AMERICA:

NextGen America acts politically to prevent climate disaster, promote prosperity, and protect the fundamental rights of every American. Since our founding as NextGen Climate in 2013, we've worked to fight climate change by advancing the transition to a clean energy economy. We've supported candidates who support climate action. We've fought to halt the Keystone XL pipeline and registered more than 1 million voters nationwide. Now, the same values that drive our work on climate are under unprecedented attack from all directions. We're proud to step up the fight for immigrant rights, affordable health care, prosperity, and equality.",2.7,"NextGen America
2.7","San Francisco, CA","San Francisco, CA",501 to 1000 employees,2013,Nonprofit Organization,Social Assistance,Non-Profit,Unknown / Non-Applicable,-1
Data Engineer,$50K-$97K (Glassdoor est.),"Who We Are

Based in Westlake, Ohio with a growing team of over 200 employees, Budget Dumpster has been recognized as one of Americas fastest growing tech companies by Deloitte (2018, 2017, 2016), one of the fastest-growing private companies by the Inc. 5000 (2019, 2018, 2017, 2016, 2015), one of the top fastest-growing companies in Northeast Ohio by Crains (2017, 2016, 2015), and a top workplace by The Plain Dealer (2019, 2018, 2017, 2016, 2015).

In this position of Data Engineer, we are seeking an individual who can design, develop, document, support, maintain, and enhance internal SQL code and databases to support business objectives. We are looking for an individual to integrate data from previous CRM (Netsuite) to Salesforce. This position will be analytically based but will support sales, operations, and finance by supporting master data to ensure we are collecting and measuring our processes and data correctly.

Responsibilities
Develop and maintain in-house databases specifically designed for the company.
Ability to extract and transform data into information essential to the business from various sources internally and externally.
Work with the analytics and technology teams to gather requirements and turn those requirements into a function specification/design.
Manage ETL activities and support application development work.
Gather feedback from the divisions on the effectiveness and operation of the ERP/CRM system. Make recommendations for enhancements, improvements, and changes.
Design, implement and build pipelines that deliver data with measurable quality.
Own and document foundational company metrics with a clear definition and data lineage.
Requirements
Must have at least 3+ years of experience with SQL Server and CRM database management
Experienced with: Microsoft SQL Server, Stored procedures, jobs, and triggers, and Enterprise application support
Preferred experience with: Python, Tableau, ETL and API tools
Experience with Salesforce preferred
Ability to work in a fast-paced, dynamic environment
Attention to detail, proactive, and good organization
Can analyze, reason and make decisions independently
Benefits
Salary with commensurate with experience
Vacation that includes 10 days of PTO (pro-rated from start date) plus 8 major holidays
401K with 4% match
$3k annually contributed to health care (vision & dental available too)
Powered by JazzHR",4.4,"Budget Dumpster
4.4","Westlake, OH","Westlake, OH",201 to 500 employees,2009,Company - Private,Construction,"Construction, Repair & Maintenance",$50 to $100 million (USD),-1
Software Engineer,$50K-$97K (Glassdoor est.),"Reinventing Geospatial, Inc. (RGi) is looking for a talented and motivated Software Engineer to join our team! The software engineer will support the Geospatial Intelligence (GEOINT) division of the Distributed Common Ground System - Army (DCGS-A), Command Post Computing Environment (CPCE) and other Army systems.
As a Software Engineer, you will work with development and integration teams to sustain and enhance current and future DCGS-A and Mission Command (MC) GEOINT software and hardware baselines. The Software Engineer must have a deep understanding of the full lifecycle of software development.
Take this opportunity to support an exciting and challenging project, play with the latest technologies, all while helping our nation bring the best modern capabilities to our soldiers and analysts!

Software Engineer Responsibilities
Engineer, deploy, integrate, test, and configure Free and Open Software (FOSS), Commercial-off-the-Shelf (COTS), Government-off-the-Shelf (GOTS), and custom software
Be responsible for system design, development, architecture, and integration of in-house and third-party developed software packages into the baseline
Provide technical direction to design and development teams, and monitor progress and productivity using metrics
Act independently, supporting the geospatial implementation on large programs
Responsible for rapid and efficient insertion and refreshment of technology through modular design and the use of open standards and open interfaces
Designs, develops, and maintains software applications using a tailored Agile DevSecOps process
Use best practices and patterns to perform design, development, automated testing, and automated deployment of software modules via DevSecOps Continuous Integration Continuous Delivery (CI/CD)
Software requirements analysis, risk identification, risk mitigation, and collaboration across Agile teams
Performs software systems development, including the design, development, troubleshooting, and debugging of software programs for software enhancements and new software-intensive systems and products
Includes software tools and scripting languages used for design, development and maintenance of on-premises and cloud infrastructure and platforms
Responsible for identifying software and hardware dependencies and capacities
Plans and leads major technology assignments
Evaluates performance results and recommends major changes affecting short-term project growth and success

Software Engineer Basic Qualifications
US Citizenship
Bachelor’s degree in Computer Science, Information Systems, Engineering, or related technical discipline
TS and willing to obtain TS/SCI Clearance
Location: Aberdeen Proving Ground
6-12 years of related experience
Experience with one or more of the following languages: JavaScript, C/C++, C#, Java, Python
Scripting languages (BASH, Perl, Python, Ruby, PowerShell)
Red Hat Linux and X Windows operating systems
Web servers (httpd, IIS, Tomcat, JBOSS)
Virtualization technologies (VMware, VirtualBox)
Database concepts and usage (Oracle, PostgreSQL, SQL Server, NoSQL)
Software encryption (SSL/PKI)
Deployment management tools (Puppet/Ansible/Chef/Salt Stack)
Cloud services (AWS, GCP, Azure, IBM, Rackspace)
Containerization (Docker, Linux containers, Jails)
Experience with Agile development methodologies and tools (e.g. Atlassian Jira and Confluence)
Experience with Continuous Delivery and Continuous Integration (CI/CD) techniques, test-driven development, and automated testing practices
Software Engineer Desired Skills
Geospatial domain tools and methodologies: ArcGIS Enterprise, ArcGIS Desktop, Runtime, Portal, Server, Google Earth, GeoServer
Open Source web technologies relative to geospatial (OGC Geopackage, WMS, WMTS, WFS, WCS)
Geospatial data models and standards (NSG, GGDM, SDSFIE, SSGF)
Chocolatey software management automation tools
Build and packaging tools (Apache ANT, Jenkins, Maven, RPM, Wix/MSI)
Networking (IPv4, IPv6, TCP/UDP, IGMP/PIM, IPSEC, LACP, VLAN, Cisco iOS)
Knowledge of DCGS-A or Mission Command systems a plus
GEOINT/SIGINT/IMINT/GEOSPATIAL domain knowledge
Who We Are
Reinventing Geospatial Inc. (RGi) is a fast-paced small business that has the environment and culture of a start-up, with the stability and benefits of a well-established firm. We solve complex problems within geospatial software development and national defense to make an immediate impact for our nation’s soldiers and analysts.
We pride ourselves on giving employees an exceptional life experience, where creativity thrives, and challenges are simply part of the fun. We provide truly excellent benefits, including:
100% paid employee healthcare (with additional buy-up options) & dental insurance
Paid parental leave
401k with matching
Escalating vacation time
Referral bonuses
Tuition reimbursement
Professional development training
Free beverages and snacks
Catered breakfast on Friday’s
Bean bag chairs, stand-up desks, and an interactive gaming station
Company-sponsored social activities (family picnic, tubing trips, wine tastings, game nights, trivia nights, happy hours, and year-end celebration)
Apply Today!
Apply online at https://careers-rgi-corp.icims.com/
Reinventing Geospatial, Inc. is an Equal Opportunity Employer committed to hiring and retaining a diverse workforce. We are an Equal Opportunity Employer, making decisions without regard to race, color, religion, sex, national origin, age, veteran status, disability, or any other protected class. U.S. Citizenship is required for all positions.",4.7,"Reinventing Geospatial Inc.
4.7","Aberdeen Proving Ground, MD","Fairfax, VA",1 to 50 employees,-1,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),-1
Data Engineer,$50K-$97K (Glassdoor est.),"Data Engineer
Position Summary
At Auction.com, we are embarking on a journey to transform the real estate market with technological innovations.
A critical prerequisite for this transformation is a robust data infrastructure. As a data engineer, you will help us
build a data environment that is real-time, stable and scalable. Your impact will be felt throughout the entire
organization, including data science, reporting, product and executive decision-making.
Responsibilities/Duties
• Build productized data processing pipelines in Hadoop environment
• Design and implement data ingestion contracts
• Create consumable data for downstream analysis and reporting
• Work with Data Scientists on data analytics and machine learning
• Work with Product Engineers on real time data aggregation and serving
Knowledge, Skills and Abilities
• Familiarity with modern big data technology, including Hadoop and Spark
• Proficient in programming languages such as Python, Scala and Java
• Excellent problem solving and analytical skills
• Knowledge in NoSQL as well as SQL databases
• Knowledge of real time data infrastructure
• Data analytics and machine learning skill is a plus
Education/Experience
• Bachelor's Degree in computer science, data science or related fields; Master's Degree preferred
• Familiarity with agile developmental process
• Previous experience with ETL process preferred
• Previous experience with real time data aggregation and presentation preferred
• Previous experience building big data products preferred",3.9,"Mahisoft
3.9",United States,"Los Angeles, CA",51 to 200 employees,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Data Analyst,$50K-$97K (Glassdoor est.),"Data Analyst

Next College Student Athlete (NCSA) is growing our Data & Analytics team and we are looking for a Data Analyst to step in and provide clear focus on solving our analytics challenges.

Youll be working with a team of data scientists and analysts while collaborating with managers and executives, thus you will need to be able to articulate insights and work together to improve the operations of the entire organization. At NCSA, we help families realize their collegiate dreams by fulfilling the need for today's student-athletes to become better college recruits. Our users are high school and college athletic coaches, student athletes, their families, and our in-house teams of recruiting coaches and sales specialists.

Responsibilities:

Be the key data resource defining and driving strategic initiatives, helping Executives and Managers push the business forward.
Build and level-up Tableau dashboards that power the day-to-day operations for hundreds of employees.
Analyze and obtain insights on the most impactful data we have, finding new opportunities.
Guide and assist the Analytics team in cultivating partnerships across departments, bringing insights to every corner of our operation.
Create tailored data solutions that use repeatable patterns and can be leveraged across the business.
Manage and refine project process and relevant metrics.
Be part of a collaborative, learning culture.
Qualifications:

Bachelors degree in a quantitative discipline (Mathematics, Statistics, Economics or related).
Strong SQL experience in Relational DB engines such as MSSQL Server and PostgreSQL.
3 to 5 years of experience working in data analysis.
Strong data process definition and refinement skills.
Experience finding areas of pain and providing clear analysis of them.
Excellent written and oral communication skills we are a team-oriented company so experience communicating with both technical and non-technical team members is important
Preferred Qualifications:

Able to self-manage multiple projects and tasks at one time
Unafraid to manage up or sideways
Familiarity with standard source control methods
A team-player, always looking to make things better and easier for a co-worker
Experience working within cross-functional AGILE teams in a collaborative development environment
Benefits & Perks
Stay Healthy: Enroll in comprehensive benefits & insurance plans with no waiting period
Be Well: Expense up to $65 per month for health & wellness
Maximize Savings: Contribute to your 401k retirement savings with company matching
Be Comfortable: Enjoy a relaxed casual dress code
Give Back: Receive paid time off to volunteer in your community
Take Time: Enjoy paid parental leave to bond with & care for a newborn or newly adopted child
Stay Connected: Expense up to $350 towards the purchase of a laptop, tablet or computer
PAWesome Perk: Enroll your furry friends in our Voluntary Pet Insurance Plan
ABOUT NEXT COLLEGE STUDENT ATHLETE (NCSA)

NCSA is the world's largest and most successful collegiate athletic recruiting network. A wholly owned subsidiary of Reigning Champs LLC (www.reigningchamps.com), NCSA's 750 teammates leverage exclusive data, proprietary matching algorithms and personal relationships built over nearly two decades as the industry leader to connect tens of thousands of college-bound student-athletes to more than 35,000 college coaches nationwide across 34 sports every year. You can learn more about NCSA at www.ncsasports.org.

National Collegiate Scouting Association, LLC is committed to providing equal employment opportunities to all employees and applicants without regard to race, religion, color, sex, national origin, citizenship status, uniform service member status, age, disability, sexual and gender orientation, genetic information or any other protected status in accordance with all applicable federal, state, and local laws.",3.8,"NCSA - Next College Student Athlete
3.8","Chicago, IL","Chicago, IL",501 to 1000 employees,2000,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,-1
Data Engineer,$50K-$97K (Glassdoor est.),"WHO WE ARE
We’re Talking Rain, and we’re so much more than water. We build flavorful brands, like Sparkling Ice and Talking Rain Sparkling Waters, creating connections with every sip! Want to get to know us better? Click to learn about us and our careers. You can also follow us on LinkedIn, Instagram, Twitter, and Facebook.
When it comes to success, we know we’re only as strong as our team. We empower our Rain Makers to forge the way—finding opportunity at the intersection of what they love, what we need, and where they thrive.

WHAT YOU'LL DO
Our Technology team empowers Rain Makers to advance Talking Rain’s connections through constant modernization, education, and security. We’re not the type to say, ‘that’s the way it’s always been done,’ so come keep us at the forefront of emerging technologies.

You’ll lead the charge, defining strategy and partnering with your internal customers on solutions that change the way we work. This is the perfect opportunity for someone with curiosity about technology and its impact on design solutions to keep us at the front of open source Big Data management.
Reports to: Data Platforms Manager

WHAT YOU BRING
Bachelor’s degree in IT Management, Business, Computer Science, or Engineering preferred; equivalent experience accepted.
Minimum of three (3) years of experience delivering technical engineering projects, following DevOps and git flow methods, and operating in an Agile delivery environment.
Advanced knowledge of Big Data and Data Engineering, with hands-on technical experience in tools, libraries, and frameworks (e.g., Numba, Numpy, Koalas, and Pandas in Python, Delta Lake, Spark SQL, Spark Streaming, Databricks, Scala).
Advanced knowledge of relational, dimensional, and tabular data modeling principles and practices.
Working knowledge of SQL for the use of data extraction, cleansing, and analysis.
Highly refined communication skills, with the ability to speak both to technical engineers and executive stakeholders.
Integrity is at the core of who you are. You earn people’s trust with your ability to maintain confidentiality, particularly when handling sensitive information and situations.
You’re driven. While you’re proud of where you’ve been, you’re more concerned with where you’re going.
You’re curious, which means sometimes you push back, productively challenging the status quo.
You’re approachable, which enables you to build and foster relationships internally and externally with people of all backgrounds.
You’re flexible, keeping your eyes on the prize and balancing priorities with grace under pressure.
To help ensure a safe, positive work environment, this role may be subject to random drug testing (including alcohol, cannabinoids, cocaine, methamphetamine, opiates, phencyclidine).

WHAT WE OFFER
Nothing makes a great job even better than throwing in a few perks, and we want to equip our Rain Makers with everything they need to maintain their health and well being. That means things like...

Three Weeks of Vacation. And that's just to start. Spend some time with us, and you could get to six weeks!
Six Weeks of Paid Parental Leave. Moms and dads get to spend time at home bonding with their new addition (whether it arrives by birth, fostering, or adoption). We also have great short term disability coverage for birth mothers!
401k with Immediate Vesting. With matched contributions and investment customization, we'll help build a plan to reach your goals.
Gym Onsite with Free Personal Trainers. We're all about going the extra mile to keep our Rain Makers healthy and happy. We also provide reimbursements for community events and competitions like fun runs, triathlons, and cycling tours.
Snacks. Yes, we have snacks. Each building on campus is stocked with healthy snacks.
Free Parking. Whether you're driving a Prius, a Sprinter, or a minivan, we have a spot for you.
Medical/Dental/Vision. Not only we do we offer it, but our plans are excellent. Each is a PPO, and one is even free for Rain Makers!

Please note, eligibility for our full benefits package is based on an average of 30+ hours per week.


Apply Now!",3.9,"Talking Rain Beverage Company
3.9","Preston, WA","Preston, WA",201 to 500 employees,1987,Company - Private,Food & Beverage Manufacturing,Manufacturing,$500 million to $1 billion (USD),The Coca-Cola Company
"Lead, Data Engineer",$50K-$97K (Glassdoor est.),"As a Lead, Data Engineer on Healthgrades' Provider Data as a Service team, you will develop and maintain database functionality to support corporate products and services, focused on mastering healthcare claims data for consumption across Healthgrades' products. You will collaborate with multi-functional database and product development teams using Agile / Scrum/ Kanban, SQL Server, Python and Open Source technology.

In this role, you will implement database technologies and development processes to support database development for a Data Platform that is changing the game. On this product, we are currently transitioning our Microsoft technology stacks to other Open Source technology stacks, so experience or interest in learning those tools is a plus. If you are passionate about growing your expertise in these technologies, this will be a great opportunity for you.

What You Will Do:
Oversee day-to-day operational matters, provide training, and supervise performance related to company and individual OKRs
Lead and manage complex development projects including plans, designs, technical leadership, schedules, and resource allocation while also being a hands-on engineer
Build and maintain complex T-SQL statements that perform efficiently against large data sets
Performance tune large Data Warehousing platforms, with a focus on schema bound views, database partitioning, and ETL/query optimization
Build and maintain Windows Workflow Engine Packages and Models using Windows Workflow Foundation
Create and maintain automated ETL processes with special focus on data flow, error recovery, and exception handling and reporting
Create and modify data models and implementations as they relate to RDBMS, DW, and BI
Design of specialized data structures for the purpose of data consumption by a public facing website and/or Business Analytics data visualization
Load, process and migrate incoming data feeds and create outgoing data extracts
Create and maintain documentation to support developed applications
What You Will Bring:
Ability to participate in a culture of communication, collaboration and creativity
5+ years' experience as well as previous experience in a lead or management role
Strong RDBMS and Microsoft SQL Server 2014/2016 skills
SQL Programming / ETL and data architecture management experience
Experience building and maintaining database structures, ETL processes, stored procedures, audit reports, data extracts, SSIS, SSAS, SSRS, etc. to meet project objectives
Perform Unit Tests and internal QA checks to insure high quality work
Good collaboration and idea sharing in team environment
A Bachelor's Degree in related field or equivalent experience
It's Nice If You Bring This Too:
Data modeling and corporate-level data management experience
Previously worked with Windows Workflow Foundation, Windows Workflow Designer and Windows Presentation Foundation technologies
Experience with Reltio, Snowflake, and Kafka is a plus
Why Healthgrades?

At Healthgrades, we recognize that our people drive our greatest achievements. We are passionate about maintaining a fulfilling, rewarding and high-energy work environment while setting the stage for your continued success.
Meaningful Work empowering consumers with data to make the right decisions for themselves and their families
Changing the Game - evolving, dynamic culture with career advancement opportunities
Community Builders- participating in local charity organizations and wellness initiatives
Robust Perks generous PTO, 401k contributions, tuition assistance, entertainment discounts & more!",2.9,"Healthgrades
2.9","Denver, CO","Denver, CO",501 to 1000 employees,1998,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Zocdoc, Sapphire Digital"
