Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Data Scientist,$92K-$151K (Glassdoor est.),"A strong candidate must demonstrate the ability to clean, manipulate, and analyze data using modern programming languages (Python, SAS, MATLAB, C++, R, Java, SQL, PL/SQL) or business intelligence platforms; this ability will support the team as they run Machine Learning Challenges. The ideal candidate would understand research methodologies commonly utilized in the health care innovation space and be able to design a research methodology with limited client input. Finally, the person would also help the program office assess effectiveness of their projects, which requires some unique problem solving.

This mid-level, full-time position is in Washington, DC with regular telework options available. (Please note: Due to COVID-19, this worksite requirement will not go into effect until social distancing restrictions are lifted by the appropriate health officials.)

MINIMUM QUALIFICATIONS.
At least 3 years relevant experience within government consulting and organizing analytic results for further analysis.
Masters Degree in Mathematics, Engineering, Statistics, Computer Science or related discipline.
Experience manipulating datasets with at least one modern programming language or business intelligence platform (Python, SAS, MATLAB, C++, R, Java, SQL, PL/SQL).
Must be proficient in Tableau or equivalent.
Ability to work onsite in Washington, DC
Ability to obtain and maintain a public trust clearance.
Legal authorization to work in the U.S.
Powered by JazzHR",4.0,"Latitude, Inc.
4.0","Washington, DC","Hanover, MD",1 to 50 employees,-1,Company - Private,Consulting,Business Services,$1 to $5 million (USD),-1
Data Scientist,$92K-$151K (Glassdoor est.),"Description:

Position Requires a Top Secret (TS/SCI) Clearance with a Polygraph.

The Contractor shall provide for the tasks documented in this narrative on a best effort, Level of Effort (LOE) basis with the number of FTE listed under labor categories. The hours shall be managed at the overall requirement level.
The Sponsor has a mission need for additional support to enable and grow existing automation efforts, add additional data streams, and drive forward natural language processing efforts.
The Sponsor seeks a Data Scientist to focus on the Sponsor’s business analytics, metrics collection, and analysis efforts. The Sponsor’s management team requires a data scientist to characterize the Sponsor’s work force demographics, workforce productivity and output, and the value of collection to the analytic workforce.
The Contractor shall work with the Sponsor and stakeholders to establish search profiles, working data sets, and configurations to support metrics analysis.
The Contractor shall design and implement advanced code and table configurations for complex data sets. The Contractor shall compile data analysis and conduct needs assessments using deployed tools. The Contractor shall stay current with the Sponsor’s enterprise metadata collection tools. The Contractor shall produce ad hoc metrics reports to answer immediate needs. The Contractor shall employ the Sponsor’s existing coordination process.

Estimated Salary:
Position Level: Level 3 – Senior
Salary Range: Up to $170,000.00 per year

B4Corp Estimated Salary Ranges:
Position Level Min Salary Max Salary
Level 1 – Subject Matter Expert $160,000 $215,000
Level 2 – Expert $140,000 $195,000
Level 3 – Senior $110,000 $170,000
Level 4 – Full Performance $60,000 $100,000

Mandatory Requirements:

Demonstrated professional experience using the scripting language Python.

Demonstrated experience with machine learning.

Demonstrated professional experience with analytic methods and tools in: applied mathematics, data modeling or probability and statistics.

Demonstrated experience using advanced Microsoft Excel methods.

Demonstrated professional experience with SQL in Oracle.

Demonstrated experience presenting complex, technical findings.

Demonstrated experience working with diverse data types.

Demonstrated professional experience with version control systems, such as Github.

Demonstrated experience with data science techniques or formal data science training.

Optional Requirements:

Demonstrated experience with developing data visualizations.

Demonstrated experience with creative problem solving skills to address procedural and administrative issues within the assigned problem set.

Demonstrated experience with web analytics processing and procedures.

Demonstrated familiarity with Amazon Web Services infrastructure.

Demonstrated familiarity with Amazon Web Services’ native data science capabilities.

B4CORP Company Information

B4Corp is a small defense contracting company that focuses on providing an optimum environment for mission-focused, highly-skilled consultants to support the United States of America’s intelligence community and other defense organizations. B4Corp provides a low overhead, highly efficient, high salary environment that allows employees to excel at meeting the client’s needs. B4Corp is looking for information technology professionals that have a high sense of personal responsibility, self-motivation, and mission drive.

B4Corp’s dedication and care for its employees is reflected in the outstanding compensation and benefits B4Corp provides. Our salaries are second to none. B4Corp’s benefits reflect the company’s policy of putting the employees first. Our health insurance demonstrates this with 100% employer coverage and providing employees with a plan that has $0 copay, 0% coinsurance and an HSA that can allow employees to accrue health savings for the future. B4Corp’s maximum flexibility comp / makeup time policy, along with the company’s cafeteria-style benefit plan that allows employees to maximize their benefit dollars, reflects B4Corp’s commitment to its employees.

Compensation:
Outstanding Salaries
Retirement:
Full Vanguard 401k Plan – Featuring a full scope of investment options
– 100% employer matched contribution up to 6% of employee’s salary
– Ability to max out 401k savings $57k ($63.5k if over 50)
Employees receive B4Corp phantom stock each year (2-year vesting period)
Insurance 100% Employer-Paid Premiums:
United Health Care Choice Plus HSA POS Gold 1500 w/HSA
– Employer funded HSA to cover 100% health care deductible
– Health insurance: $0 copay, $0 co-insurance. Full scope protection for you and your family!
– 100% employer premium coverage for single and family
Health Equity HSA – B4Corp contributes $1500.00 for single and $3000.00 for family into your Health Equity HSA to cover 100% of your health care deductible.
Mutual of Omaha Dental VSP Vision Insurance Mutual of Omaha short-term disability (60% of salary up to $2,000.00/week)
Mutual of Omaha long-term disability (60% of salary up to $10,000.00/month)
Mutual of Omaha life insurance ($200,000.00)
Employee Referral Bonus:
Refer a friend or a coworker and receive $2,000 per year for every year the person works for B4CORP
Paid Time Off (PTO):
Seven weeks of leave per year (including ten federal holidays)
Ability to purchase 2 additional weeks of vacation
Flexible work schedule with comp time (with customer approval)
Tuition and Training:
Free CBTNuggets Online Training Account
– More than 200 online IT courses on a large variety of topics, including networking, security, virtualization, and the cloud — from trusted vendors such as Cisco, Microsoft, and Google.
– Train anytime, anywhere, and on a variety of devices – even offline!
– Transcender® Practice Exams
– Virtual Labs
Free L inux Academy Online Training Account
Internal Tracking -J949",-1,B4Corp,"Reston, VA","Leesburg, VA",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Electromagnetics Scientist,$92K-$151K (Glassdoor est.),"Riverside Research has an immediate opening in the Beavercreek, Ohio area for an Electromagnetics Scientist. The candidate will perform modeling analysis of EM interactions with various materials in defined configurations.

All Riverside Research opportunities require U.S. citizenship.

IND2

Job Responsibilities:
Provide analysis of Effects for models
Provide support for field testing materials and sensors under high power RF and laser illumination
Perform and coordinate analysis with project sponsor
Perform modeling and simulation for RF/EM characterization and design
Job requires 40 - 80 days of travel to include weekends and international travel
Other duties as assigned
Qualifications:
Masters degree in related science or engineering field or equivalent experience. PHD preferred.
Must currently have a Secret level security clearance. Preference will be given to those holding an active TS with SCI eligibility
5 years of experience with High Power Microwave (HPM)/Electromagnetic Pulse (EMP) measurements and related data interpretation
Experience in EM/RF modeling and simulation
Experience in signal analysis and composites; hands on work with aircraft and/or missile components
Experience with MATLAB, Microwave Studio, and/or Python. Security + certification desired
Ability to work as both an individual as well as a member of a team
Exceptional communication skills, both oral and written
Other duties as assigned
Resumes must demonstrate specialized experience that is typically in or related to the work of the position to be filled and also demonstrate particular knowledge, skills, and abilities, to successfully perform the duties of the position.

Desired Qualifications:
Preference will be given to those holding an active TS with SCI eligibility
Security + certification desired
Riverside Research strives to be one of America’s premier providers of independent, trusted technical and scientific expertise. As we continue to add experienced, technically astute staff, we are looking for highly motivated, talented team members that can help our DoD and Intelligence Community (IC) customers continue delivery of world class programs. As a not-for-profit, technology-oriented Defense Company, we believe service to customers and support of our staff is our mission. Our goal is to serve as a destination company by providing an industry-leading, positive, and rewarding employee experience for all who join us. We aspire to be a valued partner to our customers and to earn their trust through our unwavering commitment to achieve timely, innovative, cost-effective and mission-focused solutions.

All positions at Riverside Research are subject to background investigations. Employment is contingent upon successful completion of a background investigation including criminal history and identity check.

This contractor and subcontractor shall abide by the requirements of 41 CFR 60-741.5(a). This regulation prohibits discrimination against qualified individuals on the basis of disability, and requires affirmative action by covered prime contractors and subcontractors to employ and advance in employment qualified individuals with disabilities.

This contractor and subcontractor shall abide by the requirements of 41 CFR 60-300.5(a). This regulation prohibits discrimination against qualified protected veterans, and requires affirmative action by covered contractors and subcontractors to employ and advance in employment qualified protected veterans.",3.4,"Riverside Research
3.4","Wright Patterson AFB, OH","Arlington, VA",501 to 1000 employees,1967,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),-1
MACHINE LEARNING ENGINEER / Sr. DATA SCIENTIST,$92K-$151K (Glassdoor est.),"Title: MACHINE LEARNING ENGINEER / Sr. DATA SCIENTIST

Company: Samsung Research America (SRA)

Lab: Visual Display Intelligence Lab

Location: Mountain View, CA

Lab Summary:

At Visual Display Intelligence lab, Samsung Research America, we operate as a start-up while leveraging the broader assets of a larger global enterprise. We do advance research and development to immensely benefit our core business verticals in the space of Ads and Marketing. Our team primarily focuses on processing huge data sets, build robust and scalable big data pipelines, conduct advanced research in implementing state-of-the-art ML and AI techniques, build data services that are both real-time and batch based. All those combined provide the best-in-class experience to our customers across consumer electronics and internet of things. Many of our engineers take pride in publications, filing A-grade patents and build robust products and services.

Position Summary:

As a Staff Software Engineer you will primarily focus on building unified Audience platform by working directly with Product Managers, Lab leaders, researchers, Big data/AI/ML engineers, brainstorm different ideas and also build POCs and propose projects that cater to the broader business needs. If there is evinced interest to invest on those projects, you could lead them to fruition. You will help design data pipelines, maintain large scale distributed systems, help manage the modern data warehousing infrastructure, analyze key metrics for decision makers to provide visual insights that will change the company direction and benefit consumers. The ideal candidate will be someone who comes from a strong analytical background that has demonstrated experience in the following areas:

Responsibilities:
Build and maintain large scale distributed systems to support the whole pipeline from data collection and training to deployment and real-time serving
Write efficient implementations of ML algorithms over CPUs & GPUs
Integrate our in-house systems with open source technologies like Kubernetes and Tensorflow
Build abstractions to automate various steps in different ML workflows
Build tools to debug, visualize and inspect various features and models
Work with the engineers who use the platform, and help them be more impactful by improving the platform
Minimum Qualifications:
Strong knowledge of Computer Science fundamentals including object-oriented design, data structures, operating system, computer networks.
(5+ years) Software development experience, ideally in Python, Scala or Java
(5+ years) Experience with MySQL, Postgres, Cassandra, Redis, Redshift, OracleDB or MongoDB
(3+ years) Microservice-oriented architectures and related OSS technologies (e.g. Kubernetes, Kafka, Celery/RabbitMQ, nginx, Redis, Airflow, etc)
(3+ years) Experience working in distributed and streaming environment, preferably using Spark, Kafka, Flink etc
(3+ years) Experience with AWS in an enterprise environment
(3+ years) CI/CD and test automation frameworks (Cypress.io, Jenkins, Appium, UIAutomation, Bazel, etc)
Preferred Qualifications:
BS, MS or PhD in Computer Science, Engineering or a related technical field
Strong communication and inter-personal skills
Experience with leading large-scale multi-engineer projects
Samsung is an EEO/Veterans/Disabled/LGBT employer. We welcome and encourage diversity as we strive to create an inclusive workplace.",3.5,"Samsung Research America
3.5","Mountain View, CA","Mountain View, CA",1001 to 5000 employees,1988,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),"Sony, LG Electronics, Nokia"
Senior Data Scientist,$92K-$151K (Glassdoor est.),"Summary

We’re looking for a senior data scientist to drive our data science and analytics group forward! You’ll be joining a group of curious, smart, technically minded yet business savvy data scientists and analysts looking to make a difference to the company by designing and building out our data decisioning capabilities from the ground up!

As a senior data scientist, you’ll work collaboratively with our business, operations, analytics, and IT teams. You’ll be responsible for conceptualizing, designing and building out decision making products for our business in the spaces of marketing / lead gen, business operations, and customer retention.
Our ideal candidate is excited to join our fast-paced culture and is excited to contribute to our growing data science practice!

What we do:
We achieve competitive advantage through data-driven marketing and full management of the customer experience. We’re constantly refining our technology and our strategies, that’s why we’re the industry leader in delivering the best results to the top insurance brands in America.

That’s not just lip service either, we’re consistently awarded partner of the year from brands like AFLAC, Humana, and more. Our work has also been featured on The Dr. Oz Show, Forbes, and Vox -- to name a few.

What you’ll do:
Find new and improved ways for us to use data in our products, operations, and business strategies
Lead new projects and initiatives starting from understanding business to carrying out projects and presenting to stakeholders.
Design and execute data products in marketing, business operations, and customer retention spaces
Act as a subject matter expert with all things data
Work to build out the data science team as we grow

What we’re looking for:
We want people who fit within our Be Real culture. We want a diversity of programmers and writers and designers and data scientists and strategists and more. We’re made up of introverts and extroverts, suits and rebels, corporate types and anti-corporate types. We’re an environment where every person feels their full potential is only limited by their ability to conceive of it and make it happen. Our company grew from entrepreneurial roots but has big company resources to get amazing things done.
5 years of experience in a data science role, building predictive algorithms and data products ideally related to marketing, business operations, or customer retention
Ability to execute projects from problem formulation to influencing stakeholders.
Excellent understanding of machine learning techniques and algorithms such as decision forests, logistic regression, k-means clustering, etc.
Ability to communicate findings clearly and deep understanding of your current business
Proficiency with Python, SQL, Excel, and data visualization tools (Tableau, Power BI, etc.)
Experience with big data platform (i.e. Hadoop)
Intensely curious – always asking questions and not being OK with the status quo. Obsessed with making things better and more efficient.
A lifelong learner that is excited to learn new data science technologies and apply those to technologies to our business
Ability to be objective and follow the facts, cut through noise and create a story with data.
Strong organizational skills including time and project management
Thrives in a fast-paced environment that is constantly changing
BS/MS in a quantitative field (Computer Science, Engineering, Mathematics, Statistics, etc.)

EOE, including disability/vets",3.6,"TRANZACT
3.6","Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,1989,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
Data Scientist - AI/ML Specialist,$92K-$151K (Glassdoor est.),"Our team Our team is looking for a Data Scientist with experience in Artificial Intelligence (AI) and Machine Learning (ML). The selected Data Scientist - AI/ML Specialist will support a U.S. Government customer who is applying new and innovative methods in computer vision and object detection in order to address some of our most pressing intelligence problems.

Life with Us

Your Career: Were very serious about professional development and continuing education. We offer
everyone the opportunity to define their own career trajectory. Our group has some amazing resources at its
disposal specifically for this purpose. You will work with your direct supervisor and/or a mentor to set
appropriate goals and design a plan to help you make consistent progress.

We offer:
Dedicated professional development time.
Conference attendance.
Corporate partner, industry training.
Peer groups.
Paid certifications.
Education reimbursement.
and much more...

Day-to-day with your colleagues:
Youll be supporting an R&D, rapid prototyping office whose mission is to apply new and cutting-edge tools and methods to intelligence problems. This office loves innovators, self-starters, and people passionate about our nations security.

These AI/ML applications and experiments are used to:
Extract meaningful insight.
Narrow search areas.
Tip/cue.
Find rare objects.
Predict vulnerabilities.
Encouraging further analytic exploration.
Reducing the friction of flawed workflows.
Youll collaborate with our geographically dispersed team primarily via Zoom & Slack.

Minimum Requirements:
Active/current TS/SCI security clearance with Polygraph.
Bachelors degree in a relevant field (physics, mathematics, computer science, operations research, etc.).
5 years of relevant experience with Data Science and Artificial Intelligence and Machine Learning.
Experience with Data Science Tools (eg R, Python, SAS, Matlab, TensorFlow).
Experience with applying Data Science techniques to overhead imagery - ie; computer vision, object detection.

Preferred Education and Experience:
Experience with NoSQL databases.
Ability to provide subject matter guidance.
Ability to manage personal project priorities and deliverables.
Ability to provide controls for technical rigor and quality of output.

#cjpost",3.4,"Maxar Technologies
3.4","McLean, VA","Westminster, CO",5001 to 10000 employees,-1,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),-1
Senior Analytics Manager,$92K-$151K (Glassdoor est.),"The analytic team Magnify is looking for a Manager who will help to organize and develop analysis to support client deliverables, identify opportunities to support client objectives, and responsible for team oversight and coordination to meet and exceed client expectations.

· Work collaboratively with team members to develop project specifications and timelines (30%)

· Meet with analytic, business and technical teams to resolve open issues (20%)

· Management and execution of multiple analytics projects (15%)

· Communicate regularly with both team members and clients (15%)

· Assist with post-project analysis and documentation (15%)

· Additional duties as needed (5%)

· Highly proficient utilizing SQL and SAS to manipulate, arrange, query and present data

· Experience with complex problem solving – data manipulation, data quality, data modeling, statistical analysis and/or reporting

· Excellent interpersonal skills with people at all management and organizational levels

· Ability to respond in an effective and timely manner

· Subject matter expert in an analytics specialty

· BA / BS in Statistics, Mathematics, Econometrics or computer science

· Min 5-year experiences as analytics team lead or manager
OneMagnify is an Equal Opportunity Employer.",4.4,"OneMagnify
4.4","Detroit, MI","Detroit, MI",201 to 500 employees,1967,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
Data Scientist,$92K-$151K (Glassdoor est.),"Why Divvy?

Over the past decade, millions of Americans have been forced to put their dreams of homeownership on hold. Home prices have outpaced wage growth while mortgage requirements continue to tighten. As a result, renters are missing out on a critical wealth-building opportunity: owning a home.

At Divvy, we're building an on-ramp to homeownership – one that's more affordable, more flexible, and an overall better fit for the modern American family – and it’s working.

We’re looking for a Data Scientist to join our growing company. In this role, you’ll ensure the financial viability of our business by developing our underwriting and/or pricing models. Developing this model will also mean simulating new financial product offerings which match customer needs to Divvy’s capacities. Day to day, this will include a mix of dataset acquisition, statistical modeling, exploratory data analysis, and software engineering. You’ll report directly to Divvy’s Head of Data Science and work alongside a team of 8-10 software engineers and data scientists.
Responsibilities
Build and refine our default and/or pricing models using structured data
Identify, analyze, and acquire new data sources to improve model accuracy
Influence Divvy’s product offerings based on quantitative insights
Become a domain expert in risk and/or pricing
Work Experience
You have 3+ years of experience in machine learning, data science or analytics
You have experience in either R or Python
You have a strong understanding of statistical modeling techniques
You demonstrate the ability to clearly communicate analysis
Bonus points for previous credit default modeling experience, risk management experience, and/or real estate pricing (AVM) experience
Perks
Competitive salary + equity
Full benefits (medical, dental, vision, 401k, commuter)
A beautiful dog-friendly office
Diverse, smart, and witty co-workers
Commitment to Diversity & Inclusion

We prioritize a commitment to diversity in our team building process. We enthusiastically encourage individuals from a variety of lived experiences to reach out.",-1,Divvy Homes,"San Francisco, CA","San Francisco, CA",1 to 50 employees,-1,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,-1
Data Scientist,$92K-$151K (Glassdoor est.),"COMPANY OVERVIEW


Proudly Farmers First℠!

What do you get when you cross the best of Silicon Valley innovation and technology with the value driven mission of Family Farmers around the world?

Farmers Business Network, Inc. (FBN℠)!

FBN℠ was created by farmers for farmers and is on a mission to power the prosperity of Family Farmers around the world by leveling the playing field through insights, commerce and community. Our goal is to enable them to make smart business decisions that maximize their farms profit potential for generations to come, helping to ensure the fundamental economic viability and sustainability of family farms and rural communities.

We are a dynamic, and innovative AgTech company that offers competitive compensation and benefits and is backed by top investors including Google Ventures, Kleiner Perkins, DBL Partners, T Rowe Price and Temasek.

THE ROLE

How can we sustainably feed the world? With the population set to reach nine billion by 2050 and available farmland decreasing, the odds are stacked against us. This problem falls squarely on the shoulders of farmers, who are increasingly working harder for less. FBN helps farmers to solve these problems.

Farmers are often forced to make key decisions in the face of significant uncertainty about their impact. FBN applies technology and data science to this challenge. We're building the world's largest agronomic dataset - made up of billions of data points, gathered from sophisticated sensors on farm equipment. The network effect of farmers sharing their data allows us to deliver unprecedented analyses that help farmers make data-driven decisions - we're not just building new technology, we're also making new agricultural scientific discoveries.

We're looking for data scientists who are enthusiastic about applying big data to help farmers!

Data science underlies every product that we build at FBN, so you'll see your work directly translate into new products for our farmers. The data science team at FBN:
Explores one of the world's most unique, interesting, and diverse datasets.
Furthers scientific understanding about what affects agricultural production.
Uncovers insights that help farmers efficiently support a growing population.
Makes meaningful improvements in the world by translating data science into products that help farmers increase yield and efficiency.
Required Skills
Deep understanding of statistical modeling concepts.
Familiarity with machine learning algorithms.
Excellent programming skills (R or Python preferred).
Preferred: understanding of agricultural systems (soil chemistry, plant physiology, entomology, etc…).
Required Experience
MS or greater in statistics or related discipline, OR MS or greater in agronomy or related discipline with strong data analysis skills.
Farmer's Business Network, Inc. is an equal opportunity employer and participates in U.S. Citizenship and Immigration's E-Verify program.",3.5,"Farmer's Business Network, Inc.
3.5","San Carlos, CA","San Carlos, CA",201 to 500 employees,2014,Company - Private,Farm Support Services,Agriculture & Forestry,Unknown / Non-Applicable,-1
Data Scientist,$92K-$151K (Glassdoor est.),"This growing Healthcare Analytics company is hiring for a Data Scientist to join their agile team. You'll be helping work on an NLP Text Analytics Engine that powers their trademark product. The ideal candidate has professional experience in machine learning, topic modeling, algorithm development, or exploratory data analysis. Candidates should also be very comfortable with Python.

Desired experience:
2+ years of experience working as a Data Scientist, Machine Learning Engineer, or similar
2+ years of experience working with Python
Experience with machine learning packages such as Pandas, Numpy, Scikit-learn, PyCharm, PyTesseract or similar
MS or PhD in Computer Science or related fields
Bonus experience:
In depth knowledge of cloud services within AWS
Any experience building NLP topic modeling algorithms",4.8,"Strategic Employment
4.8","Boston, MA","Los Angeles, CA",51 to 200 employees,2006,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1
Data Scientist,$92K-$151K (Glassdoor est.),"Thomas is looking for a Data Scientist to help build a world-class data team that will support and guide Thomas’ business strategy and operations. The right candidate will be a problem solver who is obsessive about all things data, and is enthusiastic about working with cutting-edge techniques, technologies and applications.

The Thomas Data Analytics team uses data-driven insights to fuel strategic growth for clients. You will apply your knowledge and skills in driving insights across our product platforms to come up with data powered solutions for our clients. We believe that our data should be put to work to bring the best ideas and stories to our clients!

You’ll solve complex marketing and business challenges – from cross-channel media and customer experience optimization, targeting and business strategy – by accessing, integrating, manipulating, mining, modeling a wide array of data sources.

This is an opportunity to work with a newly assembled team of data analysts, engineers and architects to establish best practices and processes as we transition to a data-focused organization, and will involve working with petabyte-scale data across a diverse set of data platforms. A key goal in the near future is creation of a data lake across our industry platforms to facilitate deeper analysis and bring sophisticated data tools and methods to bear in order to more effectively anticipate industry trends and events.

Requirements:


Technical
Bachelor’s or Master’s Degree preferably in Computer Science, Information Systems, Statistical Analysis or Economics
Familiarity with statistical analysis/modeling, data science and/or data design and development of actionable advanced analytical solutions that provide insights to decision makers
Hands-on experience mining data for decision focused insights
Ability to design complex systems and translate user requirements into business solutions
Background in predictive modeling and machine learning
2 years of experience with open source machine learning or statistical analysis tools
Experienced in at least one programming language (Java, Python, Scala, R)
Guru level experience with query tools and languages including SQL
Experience with NoSQL databases and related tools
Experience with Amazon AWS big data and machine learning technologies a plus (RedShift, Sagemaker, Comprehend etc.)
Non-technical
Strong communication skills – oral and written
Ability to guide and lead a data analytics team of 5 – collaborate with both technical and non-technical colleagues in product management and executive leadership groups
Ability to gauge the complexity of machine learning problems and a willingness to execute simple approaches for quick effective solutions as appropriate
Sharing knowledge, debating techniques, and conducting research to advance collective knowledge and skills of our practices
Demonstrated self-starter who thrives in a fast paced environment",3.4,"Thomas
3.4","New York, NY","New York, NY",201 to 500 employees,1898,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1
Bakery Food Scientist,$92K-$151K (Glassdoor est.),"Palermo Villa Inc. is interested in a high-energy, poised and confident individual to assist in the development of pizza crust concepts, products and optimization projects through Palermo's vigorous consumer-driven R&D process.

The position will apply bakery scientific and engineering principles in research, development, production technology, quality control, packaging, processing, and utilization of foods by performing the following duties. The successful candidate will be required to plan and conduct work requiring a mastery of bakery specialized techniques or ingenuity in selecting and evaluating approaches to unforeseen or novel problems. May be asked to lead technically complex and multi-function project teams.

Identify, evaluate and develop potential new pizza crust or similar bakery items opportunities. From bench-top samples to commercialized products, including COG, BOM, raw material & finished product specifications development
Applies an analytical approach to the solution of a wide variety of problems and assimilates the details and significance of various scientific analyses, procedures, and tests.
Demonstrates initiative, creativity and thoroughness in the execution of complex projects.
Plans and conducts independent research projects and participates in the development of project objectives.
May lead cross-functional teams charged with the development of new business opportunities. Develops strong cross-functional relationships.
Conducts new product research and development of pizza crust.
Contributes to the development of project strategies and recommends technical direction to management.
Fully understands food standards, safety and sanitary regulations, and good manufacturing practices.
Evaluates technical trends in their specific area of expertise or assignment and makes recommendations for process or product improvements and identify opportunities for new or improved process or products.
Conducts or supervises the testing of new products in test kitchen, the development of specific processing methods in bakery pilot plant and scaling products up in manufacturing facilities.
Organize and direct sample development for sales presentations, consumer testing and food safety assurance
Maintains written technical documentation and product and process specifications as pertaining to R&D.
Utilizes or directs internal (manufacturing, engineering, marketing, quality systems, procurement) and external (suppliers, consultants) functional experts to resolve issues.
Assist in PR events, food shows and Sales presentations on key customer calls
Provide technical support/serves as product development contact for Sales, Customer and Operations
Will work cross functionally to deliver year over year cost savings.

Specific, demonstrated experience in bakery industry.
Strong interpersonal, project management and communication skills, and demonstrated leadership skills.
Ability to read, analyze, and interpret common scientific and technical journals, financial reports, and legal documents.
Ability to respond to common inquiries or complaints from customers, regulatory agencies, or members of the business community.
Ability to effectively present information to top management, public groups, and/or boards of directors.
Ability to apply advanced mathematical concepts such as exponents, logarithms, quadratic equations, and permutations.
Ability to apply mathematical operations to such tasks as frequency distribution, determination of test reliability and validity, analysis of variance, correlation techniques, sampling theory, and factor analysis.
Ability to define problems, collect data, establish facts, and draw valid conclusions.
Strong computer skills are necessary
Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables.
Educational Requirements:
Bachelor's Degree in Bakery Science, Food Science, Biology, Chemistry, Culinary or equivalent",3.3,"Palermo's Pizza
3.3","Milwaukee, WI","Milwaukee, WI",501 to 1000 employees,1964,Company - Private,Food & Beverage Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
Data Scientist,$92K-$151K (Glassdoor est.),"The Business

GradTests.com is a leading provider of practice psychometric tests to graduates, students and young professionals.

The Role

A data science all rounder role. The core purpose of the role is to build models to improve the product, the customer experience and ultimately the business. We're looking for someone with a nice blend of technical skills, and softer skills like business acumen, decision making and communication skills.

You'll do things like:
Conceive, devise, create, implement and fine tune data science models to solve a range of business problems, from customer churn through to
Set up, run and analyse A/B experiments for the website and email marketing campaigns
Help devise and layout a high quality infrastructure, upon which future data science can flourish
Help up skill other analytical team members into advanced data science techniques
Produce ad hoc analyses
And let's be honest, a whole load of data wrangling!
Skills and experience

Non negotiables:
SQL
Python or R
Data science models (K-means, random Forrest, neural nets etc.)
Strong foundational knowledge in stats and maths
Experience in actually productionising models and exposing to real customers
Business acumen
Strong communication skills, both written and verbal
Nice to haves:
Experience in working with developers, especially on experimentation
Some kind of cloud based experience (AWS preferred)
Some basic knowledge of source control with Git
Our application process consists of some online testing with Alooba, video call interview and then a case study. We expect the process to take about 10 business days end to end.

Job Types: Full-time, Contract

Salary: $120,000.00 per year

Experience:
Analytics: 1 year (Preferred)
Work Remotely:
Yes",-1,GradTests (gradtests.com),"New York, NY",-1,-1,-1,-1,-1,-1,-1,-1
